band_prefix,band_suffix,band_n,sex,territory,year,month,day,presence_absence
2981,13766,298113766,male,20,2021,7,9,0
2661,76886,266176886,female,20,2021,7,9,0
2981,13766,298113766,male,20,2021,7,13,0
2661,76886,266176886,female,20,2021,7,13,0
2981,13707/13716,298113707/298113716,male,21,2021,6,12,1
2981,13781,289113781,female,21,2021,6,12,1
2981,13781,289113781,female,21,2021,6,13,NA
2981,13707/13716,298113707/298113716,male,21,2021,6,13,1
2981,13707/13716,298113707/298113716,male,21,2021,6,18,1
2981,13781,289113781,female,21,2021,6,18,1
2981,13707/13716,298113707/298113716,male,21,2021,7,10,1
2981,13781,289113781,female,21,2021,7,10,1
2981,13762,298113762,male,11B,2021,5,13,1
2981,13710,298113710,female,11B,2021,5,13,0
2981,13762,298113762,male,11B,2021,5,21,1
2981,13710,298113710,female,11B,2021,5,21,0
2981,13762,298113762,male,11B,2021,5,26,NA
2981,13710,298113710,female,11B,2021,5,26,1
2981,13762,298113762,male,11B,2021,5,27,NA
2981,13710,298113710,female,11B,2021,5,27,1
2981,13762,298113762,male,11B,2021,6,4,NA
2981,13710,298113710,female,11B,2021,6,4,NA
2661,76904,266176904,male,11B,2021,6,15,1
2981,13762,298113762,male,11B,2021,6,18,1
2981,13710,298113710,female,11B,2021,6,18,1
2981,13762,298113762,male,11B,2021,6,26,1
2981,13710,298113710,female,11B,2021,6,26,1
2661,76904,266176904,male,11B,2021,6,30,1
2981,13762,298113762,male,11B,2021,7,11,1
2981,13710,298113710,female,11B,2021,7,11,1
2981,13715,298113715,male,17A,2021,5,14,1
2981,13715,298113715,male,17A,2021,5,23,1
2981,13715,298113715,male,17A,2021,6,3,1
2981,13766,298113766,male,17A,2021,6,3,1
2981,13715,298113715,male,17A,2021,6,7,1
2981,13715,298113715,male,17A,2021,7,3,1
2981,13715,298113715,male,17A,2021,7,4,1
2981,13715,298113715,male,17A,2021,7,5,1
2981,13715,298113715,male,17A,2021,7,6,1
2661,76991,266176991,male,9B,2021,5,5,NA
2541,91789,254191789,female,9B,2021,5,5,NA
2661,76991,266176991,male,9B,2021,5,10,1
2541,91789,254191789,female,9B,2021,5,10,1
2661,76991,266176991,male,9B,2021,5,27,1
2541,91789,254191789,female,9B,2021,5,27,1
2661,76991,266176991,male,9B,2021,6,7,1
2541,91789,254191789,female,9B,2021,6,7,0
2661,76991,266176991,male,9B,2021,6,10,1
2541,91789,254191789,female,9B,2021,6,10,1
2661,76991,266176991,male,9B,2021,6,13,1
2541,91789,254191789,female,9B,2021,6,13,0
2661,76904,266176904,male,9B,2021,6,15,1
2661,76991,266176991,male,9B,2021,6,18,1
2541,91789,254191789,female,9B,2021,6,18,0
2661,76991,266176991,male,9B,2021,6,19,1
2541,91789,254191789,female,9B,2021,6,19,0
2661,76991,266176991,male,9B,2021,6,23,1
2541,91789,254191789,female,9B,2021,6,23,0
2661,76991,266176991,male,9B,2021,6,30,1
2661,76904,266176904,male,9B,2021,6,30,1
2541,91789,254191789,female,9B,2021,6,30,0
2661,76991,266176991,male,9B,2021,7,1,NA
2661,76991,266176991,male,9B,2021,7,6,1
2541,91789,254191789,female,9B,2021,7,6,0
2661,76991,266176991,male,9B,2021,7,11,1
2541,91789,254191789,female,9B,2021,7,11,0
2661,76991,266176991,male,9B,2021,7,14,0
2541,91789,254191789,female,9B,2021,7,14,0
2661,76758,266176758,male,1,2020,4,7,1
2661,76758,266176758,male,1,2020,4,8,1
2661,76758,266176758,male,1,2020,4,23,1
2661,76758,266176758,male,1,2020,5,7,1
2661,76758,266176758,male,1,2020,5,14,1
2661,76758,266176758,male,1,2020,5,18,1
2661,76758,266176758,male,1,2020,5,22,1
,,jpmop,male,1,2020,5,22,1
2661,76758,266176758,male,1,2020,6,11,1
2661,76758,266176758,male,1,2020,7,19,1
2661,76657,266176657,male,2,2020,4,7,1
2661,76657,266176657,male,2,2020,4,23,1
2661,76657,266176657,male,2,2020,5,7,1
2661,76657,266176657,male,2,2020,5,14,1
2661,76657,266176657,male,2,2020,5,18,1
2661,76657,266176657,male,2,2020,5,22,1
2661,76657,266176657,male,2,2020,6,11,1
2661,76657,266176657,male,2,2020,7,8,1
2661,76657,266176657,male,2,2020,7,19,1
2661,76849,266176849,male,3,2020,3,31,1
2661,76794,266176794,female,3,2020,3,31,1
2661,76849,266176849,male,3,2020,4,7,1
2661,76794,266176794,female,3,2020,4,7,1
2661,76849,266176849,male,3,2020,4,8,1
2661,76794,266176794,female,3,2020,4,8,1
2661,76849,266176849,male,3,2020,4,18,1
2661,76794,266176794,female,3,2020,4,18,1
2661,76849,266176849,male,3,2020,4,23,1
2661,76794,266176794,female,3,2020,4,23,1
2661,76849,266176849,male,3,2020,5,5,1
2661,76794,266176794,female,3,2020,5,5,0
2661,76849,266176849,male,3,2020,5,6,1
2661,76794,266176794,female,3,2020,5,6,0
2661,76849,266176849,male,3,2020,5,8,1
2661,76794,266176794,female,3,2020,5,8,1
2661,76849,266176849,male,3,2020,5,14,1
2661,76794,266176794,female,3,2020,5,14,0
2661,76849,266176849,male,3,2020,5,18,1
2661,76794,266176794,female,3,2020,5,18,1
2661,76849,266176849,male,3,2020,5,22,1
2661,76794,266176794,female,3,2020,5,22,1
2661,76971,266176971,male,3,2020,5,22,1
2661,76849,266176849,male,3,2020,5,25,1
2661,76794,266176794,female,3,2020,5,25,1
2661,76849,266176849,male,3,2020,6,17,NA
2661,76794,266176794,female,3,2020,6,17,NA
2661,76979,266176979,male,4,2020,4,7,1
2661,76979,266176979,male,4,2020,4,8,1
2661,76979,266176979,male,4,2020,4,23,1
2661,76979,266176979,male,4,2020,5,6,1
2661,76979,266176979,male,4,2020,5,14,1
2661,76979,266176979,male,4,2020,5,18,1
2661,76979,266176979,male,4,2020,6,11,1
2661,76979,266176979,male,4,2020,7,9,1
2661,76979,266176979,male,4,2020,7,16,1
2661,76991,266196991,male,5,2020,4,8,1
2661,76991,266196991,male,5,2020,4,23,1
2661,76991,266196991,male,5,2020,5,6,1
2661,76991,266196991,male,5,2020,5,7,1
2661,76991,266196991,male,5,2020,5,14,1
2661,76991,266196991,male,5,2020,5,18,1
2661,76991,266196991,male,5,2020,5,23,1
2661,76991,266196991,male,5,2020,6,11,1
2661,76991,266196991,male,5,2020,7,9,1
2661,76971,266176971,male,6,2020,4,8,1
2661,76971,266176971,male,6,2020,4,23,1
2661,76971,266176971,male,6,2020,5,6,1
2661,76971,266176971,male,6,2020,5,14,1
2661,76971,266176971,male,6,2020,6,11,1
2661,76971,266176971,male,6,2020,7,8,1
2661,76971,266176971,male,6,2020,7,18,1
2661,76974,266176974,male,7,2020,4,7,1
2661,76974,266176974,male,7,2020,4,8,1
2661,76974,266176974,male,7,2020,4,23,1
2661,76974,266176974,male,7,2020,5,6,0
2661,76974,266176974,male,7,2020,5,14,1
2661,76974,266176974,male,7,2020,5,23,1
2661,76974,266176974,male,7,2020,6,11,1
2661,76974,266176974,male,7,2020,7,3,1
2661,76924,266176924,male,8,2020,4,7,1
2661,76924,266176924,male,8,2020,4,8,1
2661,76924,266176924,male,8,2020,4,23,1
2661,76924,266176924,male,8,2020,5,6,1
2661,76924,266176924,male,8,2020,5,14,1
2661,76924,266176924,male,8,2020,5,19,1
2661,76924,266176924,male,8,2020,6,11,1
2661,76924,266176924,male,8,2020,7,8,0
2661,76924,266176924,male,8,2020,7,15,0
2661,76891,266176891,male,9,2020,4,7,1
2261,76932/76968,226176932/226176968,female,9,2020,4,7,1
2661,76891,266176891,male,9,2020,4,8,1
2261,76932/76968,226176932/226176968,female,9,2020,4,8,1
2661,76891,266176891,male,9,2020,4,23,NA
2261,76932/76968,226176932/226176968,female,9,2020,4,23,1
2661,76891,266176891,male,9,2020,5,5,1
2261,76932/76968,226176932/226176968,female,9,2020,5,5,0
2661,76891,266176891,male,9,2020,5,6,1
2261,76932/76968,226176932/226176968,female,9,2020,5,6,0
2661,76891,266176891,male,9,2020,5,7,1
2261,76932/76968,226176932/226176968,female,9,2020,5,7,0
2261,76932/76968,226176932/226176968,female,9,2020,5,14,NA
2661,76891,266176891,male,9,2020,5,14,1
2661,76891,266176891,male,9,2020,5,15,1
2261,76932/76968,226176932/226176968,female,9,2020,5,15,1
2661,76891,266176891,male,9,2020,5,19,1
2261,76932/76968,226176932/226176968,female,9,2020,5,19,1
2661,76891,266176891,male,9,2020,5,22,NA
2261,76932/76968,226176932/226176968,female,9,2020,5,22,NA
2661,76891,266176891,male,9,2020,5,24,1
2261,76932/76968,226176932/226176968,female,9,2020,5,24,1
2661,76966,266176966,male,10,2020,4,7,1
2661,76966,266176966,male,10,2020,4,8,1
2661,76966,266176966,male,10,2020,4,18,1
2661,76966,266176966,male,10,2020,4,23,1
2661,76966,266176966,male,10,2020,5,6,1
2661,76966,266176966,male,10,2020,5,14,1
2661,76966,266176966,male,10,2020,5,15,1
2661,76966,266176966,male,10,2020,5,19,1
2661,76966,266176966,male,10,2020,6,11,1
2661,76966,266176966,male,10,2020,6,17,1
2661,76966,266176966,male,10,2020,7,9,1
2661,76966,266176966,male,10,2020,7,17,1
2661,76904,266176904,male,11,2020,4,7,1
2661,76959,266176959,female,11,2020,4,7,1
2661,76904,266176904,male,11,2020,4,8,1
2661,76959,266176959,female,11,2020,4,8,1
2661,76904,266176904,male,11,2020,4,18,1
2661,76959,266176959,female,11,2020,4,18,1
2661,76904,266176904,male,11,2020,4,23,1
2661,76959,266176959,female,11,2020,4,23,1
2661,76904,266176904,male,11,2020,4,28,1
2661,76959,266176959,female,11,2020,4,28,1
2661,76904,266176904,male,11,2020,5,5,1
2661,76959,266176959,female,11,2020,5,5,1
2661,76974,266176974,male,11,2020,5,7,1
2661,76904,266176904,male,11,2020,5,14,1
2661,76959,266176959,female,11,2020,5,14,1
2661,76904,266176904,male,11,2020,5,19,1
2661,76959,266176959,female,11,2020,5,19,1
2661,76904,266176904,male,11,2020,5,23,1
2661,76959,266176959,female,11,2020,5,23,1
2661,76904,266176904,male,11,2020,5,24,1
2661,76959,266176959,female,11,2020,5,24,1
2661,76904,266176904,male,11,2020,6,2,NA
2661,76959,266176959,female,11,2020,6,2,NA
2661,76904,266176904,male,11,2020,6,17,1
2661,76959,266176959,female,11,2020,6,17,1
2661,76888,266176888,male,12,2020,4,7,1
2661,76708,266176708,female,12,2020,4,7,1
2661,76888,266176888,male,12,2020,4,8,1
2661,76708,266176708,female,12,2020,4,8,1
2661,76888,266176888,male,12,2020,4,17,NA
2661,76708,266176708,female,12,2020,4,17,1
2661,76888,266176888,male,12,2020,4,20,1
2661,76708,266176708,female,12,2020,4,20,1
2661,76888,266176888,male,12,2020,4,23,1
2661,76708,266176708,female,12,2020,4,23,1
2661,76888,266176888,male,12,2020,5,5,1
2661,76708,266176708,female,12,2020,5,5,1
2661,76888,266176888,male,12,2020,5,6,1
2661,76708,266176708,female,12,2020,5,6,1
2661,76974,266176974,male,12,2020,5,7,1
2661,76888,266176888,male,12,2020,5,14,1
2661,76708,266176708,female,12,2020,5,14,1
2661,76888,266176888,male,12,2020,5,15,1
2661,76708,266176708,female,12,2020,5,15,1
2661,76888,266176888,male,12,2020,5,23,1
2661,76708,266176708,female,12,2020,5,23,1
2661,76888,266176888,male,12,2020,5,24,1
2661,76708,266176708,female,12,2020,5,24,1
2661,76888,266176888,male,12,2020,5,31,1
2661,76708,266176708,female,12,2020,5,31,1
2661,76708,266176708,female,12,2020,6,23,NA
2661,76888,266176888,male,12,2020,6,23,1
2661,76708,266176708,female,12,2020,6,24,NA
2661,76888,266176888,male,12,2020,7,7,NA
2661,76708,266176708,female,12,2020,7,7,NA
2661,76752,266176752,male,13,2020,4,7,1
2661,76739,266176739,female,13,2020,4,7,1
2661,76752,266176752,male,13,2020,4,8,1
2661,76739,266176739,female,13,2020,4,8,1
2661,76752,266176752,male,13,2020,4,17,1
2661,76739,266176739,female,13,2020,4,17,1
2661,76752,266176752,male,13,2020,4,20,1
2661,76739,266176739,female,13,2020,4,20,1
2661,76752,266176752,male,13,2020,4,23,1
2661,76739,266176739,female,13,2020,4,23,1
2661,76739,266176739,female,13,2020,5,5,NA
2661,76752,266176752,male,13,2020,5,5,1
2661,76752,266176752,male,13,2020,5,7,1
2661,76739,266176739,female,13,2020,5,7,1
2661,76752,266176752,male,13,2020,5,8,1
2661,76739,266176739,female,13,2020,5,8,1
2661,76752,266176752,male,13,2020,5,14,1
2661,76739,266176739,female,13,2020,5,14,1
2661,76752,266176752,male,13,2020,5,19,1
2661,76739,266176739,female,13,2020,5,19,1
2661,76752,266176752,male,13,2020,5,23,1
2661,76739,266176739,female,13,2020,5,23,1
2661,76752,266176752,male,13,2020,6,1,1
2661,76739,266176739,female,13,2020,6,1,1
2661,76752,266176752,male,13,2020,7,7,NA
2661,76739,266176739,female,13,2020,7,7,1
2661,76752,266176752,male,13,2020,7,16,1
2661,76739,266176739,female,13,2020,7,16,0
2661,76752,266176752,male,13,2020,7,25,1
2661,76739,266176739,female,13,2020,7,25,1
2661,76961,266176961,male,14,2020,4,7,1
2661,76961,266176961,male,14,2020,4,8,1
2661,76961,266176961,male,14,2020,4,21,1
2661,76961,266176961,male,14,2020,5,5,1
2661,76961,266176961,male,14,2020,5,22,1
2661,76961,266176961,male,14,2020,6,1,1
2661,76961,266176961,male,14,2020,6,2,1
2661,76961,266176961,male,14,2020,6,11,1
2661,76888,266176888,male,14,2020,6,24,1
2661,76961,266176961,male,14,2020,6,25,1
2661,76961,266176961,male,14,2020,7,7,1
2661,76961,266176961,male,14,2020,7,25,1
2661,76945,266176945,male,15,2020,4,7,1
2661,76932,266176932,female,15,2020,4,7,0
2661,76945,266176945,male,15,2020,4,8,1
2661,76932,266176932,female,15,2020,4,8,0
2661,76945,266176945,male,15,2020,4,17,NA
2661,76932,266176932,female,15,2020,4,17,1
2661,76945,266176945,male,15,2020,4,21,NA
2661,76932,266176932,female,15,2020,4,21,1
2661,76945,266176945,male,15,2020,4,23,NA
2661,76932,266176932,female,15,2020,4,23,1
2661,76945,266176945,male,15,2020,4,28,1
2661,76932,266176932,female,15,2020,4,28,1
2661,76945,266176945,male,15,2020,5,1,1
2661,76932,266176932,female,15,2020,5,1,0
2661,76945,266176945,male,15,2020,5,5,1
2661,76932,266176932,female,15,2020,5,5,1
,,wmoy,male,15,2020,5,5,1
2661,76945,266176945,male,15,2020,5,7,NA
2661,76932,266176932,female,15,2020,5,7,NA
2661,76945,266176945,male,15,2020,5,15,1
2661,76932,266176932,female,15,2020,5,15,1
2661,76945,266176945,male,15,2020,5,19,1
2661,76932,266176932,female,15,2020,5,19,1
2661,76945,266176945,male,15,2020,5,22,1
2661,76932,266176932,female,15,2020,5,22,1
2661,76945,266176945,male,15,2020,5,23,1
2661,76932,266176932,female,15,2020,5,23,1
2661,76945,266176945,male,15,2020,6,1,NA
2661,76932,266176932,female,15,2020,6,1,NA
2661,76945,266176945,male,15,2020,6,2,NA
2661,76932,266176932,female,15,2020,6,2,1
2661,76945,266176945,male,15,2020,6,17,1
2661,76932,266176932,female,15,2020,6,17,1
2661,76945,266176945,male,15,2020,7,9,NA
2661,76932,266176932,female,15,2020,7,9,1
2661,76945,266176945,male,15,2020,7,18,1
2661,76932,266176932,female,15,2020,7,18,0
2661,76945,266176945,male,15,2020,7,25,NA
2661,76932,266176932,female,15,2020,7,25,1
2661,76823,266176823,male,16,2020,4,7,1
2661,76960,266176960,female,16,2020,4,7,1
2661,76823,266176823,male,16,2020,4,8,1
2661,76960,266176960,female,16,2020,4,8,1
2661,76823,266176823,male,16,2020,4,17,1
2661,76960,266176960,female,16,2020,4,17,1
2661,76950,266176950,male,16,2020,4,17,1
2661,76823,266176823,male,16,2020,4,23,NA
2661,76960,266176960,female,16,2020,4,23,NA
2661,76823,266176823,male,16,2020,5,1,1
2661,76960,266176960,female,16,2020,5,1,1
2661,76823,266176823,male,16,2020,5,6,1
2661,76960,266176960,female,16,2020,5,6,1
2661,76950,266176950,male,16,2020,5,7,1
2661,76823,266176823,male,16,2020,5,15,1
2661,76960,266176960,female,16,2020,5,15,1
2661,76823,266176823,male,16,2020,5,18,1
2661,76960,266176960,female,16,2020,5,18,1
2661,76823,266176823,male,16,2020,6,1,1
2661,76960,266176960,female,16,2020,6,1,1
2661,76823,266176823,male,16,2020,6,2,NA
2661,76960,266176960,female,16,2020,6,2,NA
2661,76823,266176823,male,16,2020,6,17,NA
2661,76960,266176960,female,16,2020,6,17,1
2661,76950,266176950,male,16,2020,6,24,0
2661,76960,266176960,female,16,2020,7,8,NA
2661,76823,266176823,male,16,2020,7,8,1
2661,76823,266176823,male,16,2020,7,22,0
2661,76960,266176960,female,16,2020,7,22,0
2661,76823,266176823,male,16,2020,7,23,0
2661,76960,266176960,female,16,2020,7,23,0
2661,76823,266176823,male,16,2020,7,24,0
2661,76960,266176960,female,16,2020,7,24,0
2661,76823,266176823,male,16,2020,7,25,0
2661,76960,266176960,female,16,2020,7,25,0
2661,76823,266176823,male,16,2020,7,26,1
2661,76960,266176960,female,16,2020,7,26,1
2661,76950,266176950,male,17,2020,4,7,1
2661,76950,266176950,male,17,2020,4,8,1
2661,76950,266176950,male,17,2020,4,21,0
2661,76950,266176950,male,17,2020,4,28,1
2661,76950,266176950,male,17,2020,5,5,1
2661,76950,266176950,male,17,2020,5,15,1
2661,76950,266176950,male,17,2020,5,23,1
2661,76950,266176950,male,17,2020,6,2,1
2661,76950,266176950,male,17,2020,6,11,1
2661,76950,266176950,male,17,2020,6,25,0
2661,76950,266176950,male,17,2020,7,8,1
2661,76885,266176885,male,18,2020,4,7,1
2661,76944,266176944,female,18,2020,4,7,1
2661,76885,266176885,male,18,2020,4,8,1
2661,76944,266176944,female,18,2020,4,8,1
2661,76885,266176885,male,18,2020,4,17,NA
2661,76944,266176944,female,18,2020,4,17,1
2661,76885,266176885,male,18,2020,4,21,1
2661,76944,266176944,female,18,2020,4,21,1
2661,76885,266176885,male,18,2020,4,23,NA
2661,76944,266176944,female,18,2020,4,23,NA
2661,76885,266176885,male,18,2020,5,1,1
2661,76944,266176944,female,18,2020,5,1,1
2661,76885,266176885,male,18,2020,5,7,1
2661,76944,266176944,female,18,2020,5,7,1
2661,76885,266176885,male,18,2020,5,8,1
2661,76944,266176944,female,18,2020,5,8,1
2661,76885,266176885,male,18,2020,5,15,1
2661,76944,266176944,female,18,2020,5,15,0
2661,76885,266176885,male,18,2020,5,19,1
2661,76944,266176944,female,18,2020,5,19,1
2661,76885,266176885,male,18,2020,5,23,1
2661,76944,266176944,female,18,2020,5,23,1
2661,76885,266176885,male,18,2020,5,31,1
2661,76944,266176944,female,18,2020,5,31,1
2661,76885,266176885,male,18,2020,6,2,1
2661,76944,266176944,female,18,2020,6,2,1
2661,76885,266176885,male,18,2020,6,17,1
2661,76944,266176944,female,18,2020,6,17,1
2661,76885,266176885,male,18,2020,6,25,1
2661,76944,266176944,female,18,2020,6,25,1
2661,76885,266176885,male,18,2020,6,26,1
2661,76944,266176944,female,18,2020,6,26,1
2661,76760,266176760,male,19,2020,4,7,1
2661,76886,266176886,female,19,2020,4,7,1
2661,76760,266176760,male,19,2020,4,8,1
2661,76886,266176886,female,19,2020,4,8,1
2661,76760,266176760,male,19,2020,4,17,NA
2661,76886,266176886,female,19,2020,4,17,1
2661,76760,266176760,male,19,2020,4,21,1
2661,76886,266176886,female,19,2020,4,21,1
2661,76760,266176760,male,19,2020,4,28,1
2661,76886,266176886,female,19,2020,4,28,1
2661,76760,266176760,male,19,2020,5,1,1
2661,76886,266176886,female,19,2020,5,1,1
2661,76760,266176760,male,19,2020,5,7,1
2661,76886,266176886,female,19,2020,5,7,1
2661,76760,266176760,male,19,2020,5,15,1
2661,76886,266176886,female,19,2020,5,15,0
2661,76760,266176760,male,19,2020,5,19,1
2661,76886,266176886,female,19,2020,5,19,1
2661,76760,266176760,male,19,2020,5,22,1
2661,76886,266176886,female,19,2020,5,22,1
2661,76760,266176760,male,19,2020,5,23,1
2661,76886,266176886,female,19,2020,5,23,1
2661,76760,266176760,male,19,2020,6,2,1
2661,76886,266176886,female,19,2020,6,2,1
2661,76760,266176760,male,19,2020,6,17,NA
2661,76886,266176886,female,19,2020,6,17,NA
2661,76760,266176760,male,19,2020,6,24,1
2661,76760,266176760,male,19,2020,6,25,1
2661,76886,266176886,female,19,2020,7,2,NA
2661,76760,266176760,male,19,2020,7,2,1
2661,76950,266176950,male,19,2020,7,7,1
2661,76886,266176886,female,20,2020,5,23,NA
,,ocrdb,male,20,2020,5,23,1
2661,76886,266176886,female,20,2020,6,2,NA
,,ocrdb,male,20,2020,6,2,1
,,ocrdb,male,20,2020,6,11,1
2661,76886,266176886,female,20,2020,6,11,0
2661,76886,266176886,female,20,2020,6,24,1
,,ocrdb,male,20,2020,6,24,1
2661,76886,266176886,female,20,2020,6,24,0
2661,76886,266176886,female,20,2020,6,25,1
,,ocrdb,male,20,2020,6,25,1
2661,76886,266176886,female,20,2020,6,25,1
,,ocrdb,male,20,2020,7,8,NA
2661,76886,266176886,female,20,2020,7,8,NA
,,ocrdb,male,20,2020,7,26,1
2661,76886,266176886,female,20,2020,7,26,1
2661,76708,266176708,female,12A,2020,6,23,NA
2661,76984,266176708,male,12A,2020,6,23,1
2661,76708,266176708,female,12A,2020,6,24,NA
2661,76984,266176708,male,12A,2020,6,24,1
2661,76984,266176708,male,12A,2020,7,7,NA
2661,76708,266176708,female,12A,2020,7,7,1
2661,76984,266176708,male,12A,2020,7,15,NA
2661,76708,266176708,female,12A,2020,7,15,1
2661,76989,266176989,male,3A,2020,5,8,1
2661,76989,266176989,male,3A,2020,7,9,NA
2661,76989,266176989,male,3A,2020,7,24,0
2661,76989,266176989,male,3A,2020,7,25,0
2661,76758,266176758,male,1,2019,4,26,1
2661,76794,266176794,female,1,2019,4,26,0
2661,76758,266176758,male,1,2019,5,2,NA
2661,76794,266176794,female,1,2019,5,2,1
2661,76758,266176758,male,1,2019,5,3,1
2661,76794,266176794,female,1,2019,5,3,1
2661,76758,266176758,male,1,2019,5,14,1
2661,76794,266176794,female,1,2019,5,14,1
2661,76758,266176758,male,1,2019,5,15,NA
2661,76794,266176794,female,1,2019,5,15,1
2661,76758,266176758,male,1,2019,5,19,1
2661,76794,266176794,female,1,2019,5,19,1
2661,76758,266176758,male,1,2019,5,20,1
2661,76794,266176794,female,1,2019,5,20,1
2661,76758,266176758,male,1,2019,5,24,1
2661,76794,266176794,female,1,2019,5,24,1
2661,76758,266176758,male,1,2019,5,26,1
2661,76794,266176794,female,1,2019,5,26,1
2661,76758,266176758,male,1,2019,5,30,1
2661,76794,266176794,female,1,2019,5,30,1
2661,76758,266176758,male,1,2019,6,4,1
2661,76794,266176794,female,1,2019,6,4,1
2661,76758,266176758,male,1,2019,6,5,1
2661,76794,266176794,female,1,2019,6,5,0
2661,76758,266176758,male,1,2019,6,7,1
2661,76794,266176794,female,1,2019,6,7,1
2661,76758,266176758,male,1,2019,6,10,1
2661,76794,266176794,female,1,2019,6,10,1
2661,76758,266176758,male,1,2019,6,12,1
2661,76794,266176794,female,1,2019,6,12,1
2661,76758,266176758,male,1,2019,6,20,1
2661,76794,266176794,female,1,2019,6,20,1
2661,76758,266176758,male,1,2019,6,25,1
2661,76794,266176794,female,1,2019,6,25,1
2661,76758,266176758,male,1,2019,6,28,1
2661,76794,266176794,female,1,2019,6,28,1
2661,76758,266176758,male,1,2019,7,2,1
2661,76794,266176794,female,1,2019,7,2,1
2661,76758,266176758,male,1,2019,7,11,1
2661,76794,266176794,female,1,2019,7,11,1
2661,76758,266176758,male,1,2019,7,21,1
2661,76794,266176794,female,1,2019,7,21,1
2661,76869,266176869,male,2,2019,4,26,1
2661,76869,266176869,male,2,2019,5,2,1
2661,76869,266176869,male,2,2019,5,4,1
2661,76869,266176869,male,2,2019,5,9,1
2661,76869,266176869,male,2,2019,5,12,1
2661,76869,266176869,male,2,2019,5,14,1
2661,76869,266176869,male,2,2019,5,20,1
2661,76869,266176869,male,2,2019,5,24,1
2661,76869,266176869,male,2,2019,5,28,1
2661,76869,266176869,male,2,2019,5,30,1
2661,76869,266176869,male,2,2019,6,4,1
2661,76869,266176869,male,2,2019,6,7,1
